Game ID,Game Event ID,Player ID,Player Name,Team ID,Team Name,Period,Minutes Remaining,Seconds Remaining,Action Type,Shot Type,Shot Zone Basic,Shot Zone Area,Shot Zone Range,Shot Distance,X Location,Y Location,Shot Made Flag,Game Date,Home Team,Away Team,Season Type
0029700994,323,1005,Walt Williams,1610612757,Portland Trail Blazers,3,3,49,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,-8,0,19980324,POR,WAS,Regular Season
0029700994,346,1005,Walt Williams,1610612757,Portland Trail Blazers,3,2,32,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980324,POR,WAS,Regular Season
0029700994,466,1005,Walt Williams,1610612757,Portland Trail Blazers,4,2,44,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980324,POR,WAS,Regular Season
0029700994,498,1005,Walt Williams,1610612757,Portland Trail Blazers,4,0,53,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,179,14,1,19980324,POR,WAS,Regular Season
0029700994,508,1005,Walt Williams,1610612757,Portland Trail Blazers,4,0,22,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,27,0,19980324,POR,WAS,Regular Season
0029701008,159,1005,Walt Williams,1610612757,Portland Trail Blazers,2,5,41,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980326,POR,VAN,Regular Season
0029701008,164,1005,Walt Williams,1610612757,Portland Trail Blazers,2,4,24,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,74,231,1,19980326,POR,VAN,Regular Season
0029701008,385,1005,Walt Williams,1610612757,Portland Trail Blazers,4,8,7,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-100,218,0,19980326,POR,VAN,Regular Season
0029701008,407,1005,Walt Williams,1610612757,Portland Trail Blazers,4,6,30,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,143,119,0,19980326,POR,VAN,Regular Season
0029701008,413,1005,Walt Williams,1610612757,Portland Trail Blazers,4,5,54,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,-12,1,19980326,POR,VAN,Regular Season
0029701008,446,1005,Walt Williams,1610612757,Portland Trail Blazers,4,1,49,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-98,222,0,19980326,POR,VAN,Regular Season
0029701020,141,1005,Walt Williams,1610612757,Portland Trail Blazers,2,7,33,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,154,81,0,19980327,SAC,POR,Regular Season
0029701020,323,1005,Walt Williams,1610612757,Portland Trail Blazers,3,0,50,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980327,SAC,POR,Regular Season
0029701020,342,1005,Walt Williams,1610612757,Portland Trail Blazers,4,11,4,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,98,233,0,19980327,SAC,POR,Regular Season
0029701020,369,1005,Walt Williams,1610612757,Portland Trail Blazers,4,8,23,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980327,SAC,POR,Regular Season
0029701020,373,1005,Walt Williams,1610612757,Portland Trail Blazers,4,8,12,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-147,51,0,19980327,SAC,POR,Regular Season
0029701020,400,1005,Walt Williams,1610612757,Portland Trail Blazers,4,4,51,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-147,21,1,19980327,SAC,POR,Regular Season
0029701020,406,1005,Walt Williams,1610612757,Portland Trail Blazers,4,4,17,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,196,55,0,19980327,SAC,POR,Regular Season
0029701020,416,1005,Walt Williams,1610612757,Portland Trail Blazers,4,3,31,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,29,1,19980327,SAC,POR,Regular Season
0029701034,147,1005,Walt Williams,1610612757,Portland Trail Blazers,2,8,18,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-124,160,0,19980329,GSW,POR,Regular Season
0029701034,149,1005,Walt Williams,1610612757,Portland Trail Blazers,2,8,15,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-177,-18,0,19980329,GSW,POR,Regular Season
0029701034,380,1005,Walt Williams,1610612757,Portland Trail Blazers,4,5,59,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980329,GSW,POR,Regular Season
0029701053,118,1005,Walt Williams,1610612757,Portland Trail Blazers,1,0,0,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,199,261,0,19980401,UTA,POR,Regular Season
0029701053,126,1005,Walt Williams,1610612757,Portland Trail Blazers,2,11,38,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-1,91,0,19980401,UTA,POR,Regular Season
0029701053,139,1005,Walt Williams,1610612757,Portland Trail Blazers,2,9,46,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,169,44,0,19980401,UTA,POR,Regular Season
0029701053,141,1005,Walt Williams,1610612757,Portland Trail Blazers,2,9,32,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,136,113,0,19980401,UTA,POR,Regular Season
0029701053,174,1005,Walt Williams,1610612757,Portland Trail Blazers,2,5,42,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980401,UTA,POR,Regular Season
0029701053,286,1005,Walt Williams,1610612757,Portland Trail Blazers,3,4,47,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-171,130,1,19980401,UTA,POR,Regular Season
0029701053,289,1005,Walt Williams,1610612757,Portland Trail Blazers,3,4,17,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-169,179,0,19980401,UTA,POR,Regular Season
0029701053,362,1005,Walt Williams,1610612757,Portland Trail Blazers,4,11,20,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,12,0,19980401,UTA,POR,Regular Season
0029701053,401,1005,Walt Williams,1610612757,Portland Trail Blazers,4,7,21,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980401,UTA,POR,Regular Season
0029701053,409,1005,Walt Williams,1610612757,Portland Trail Blazers,4,6,47,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-190,91,1,19980401,UTA,POR,Regular Season
0029701053,424,1005,Walt Williams,1610612757,Portland Trail Blazers,4,4,53,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,29,0,19980401,UTA,POR,Regular Season
0029701053,437,1005,Walt Williams,1610612757,Portland Trail Blazers,4,4,19,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,0,96,0,19980401,UTA,POR,Regular Season
0029701053,450,1005,Walt Williams,1610612757,Portland Trail Blazers,4,3,7,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,151,115,0,19980401,UTA,POR,Regular Season
0029701069,116,1005,Walt Williams,1610612757,Portland Trail Blazers,2,10,26,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,207,48,0,19980403,POR,DAL,Regular Season
0029701069,148,1005,Walt Williams,1610612757,Portland Trail Blazers,2,6,8,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980403,POR,DAL,Regular Season
0029701069,160,1005,Walt Williams,1610612757,Portland Trail Blazers,2,5,17,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-175,29,1,19980403,POR,DAL,Regular Season
0029701069,174,1005,Walt Williams,1610612757,Portland Trail Blazers,2,3,58,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,220,102,0,19980403,POR,DAL,Regular Season
0029701074,128,1005,Walt Williams,1610612757,Portland Trail Blazers,2,8,30,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,91,-5,0,19980404,PHX,POR,Regular Season
0029701074,132,1005,Walt Williams,1610612757,Portland Trail Blazers,2,7,51,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-162,31,0,19980404,PHX,POR,Regular Season
0029701074,139,1005,Walt Williams,1610612757,Portland Trail Blazers,2,6,42,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980404,PHX,POR,Regular Season
0029701088,141,1005,Walt Williams,1610612757,Portland Trail Blazers,2,7,55,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,93,235,1,19980406,SAS,POR,Regular Season
0029701088,149,1005,Walt Williams,1610612757,Portland Trail Blazers,2,7,2,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980406,SAS,POR,Regular Season
0029701088,176,1005,Walt Williams,1610612757,Portland Trail Blazers,2,4,3,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,18,205,0,19980406,SAS,POR,Regular Season
0029701088,178,1005,Walt Williams,1610612757,Portland Trail Blazers,2,3,58,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-1,121,1,19980406,SAS,POR,Regular Season
0029701088,298,1005,Walt Williams,1610612757,Portland Trail Blazers,3,0,57,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-154,-3,0,19980406,SAS,POR,Regular Season
0029701088,323,1005,Walt Williams,1610612757,Portland Trail Blazers,4,10,5,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,181,160,0,19980406,SAS,POR,Regular Season
0029701088,349,1005,Walt Williams,1610612757,Portland Trail Blazers,4,7,12,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980406,SAS,POR,Regular Season
0029701095,72,1005,Walt Williams,1610612757,Portland Trail Blazers,1,4,48,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,149,109,1,19980407,DAL,POR,Regular Season
0029701095,85,1005,Walt Williams,1610612757,Portland Trail Blazers,1,3,51,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,147,104,0,19980407,DAL,POR,Regular Season
0029701095,96,1005,Walt Williams,1610612757,Portland Trail Blazers,1,3,0,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,115,220,0,19980407,DAL,POR,Regular Season
0029701095,98,1005,Walt Williams,1610612757,Portland Trail Blazers,1,2,55,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,48,143,1,19980407,DAL,POR,Regular Season
0029701095,101,1005,Walt Williams,1610612757,Portland Trail Blazers,1,2,35,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980407,DAL,POR,Regular Season
0029701095,123,1005,Walt Williams,1610612757,Portland Trail Blazers,1,0,30,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,98,227,1,19980407,DAL,POR,Regular Season
0029701095,136,1005,Walt Williams,1610612757,Portland Trail Blazers,2,10,39,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,3,83,1,19980407,DAL,POR,Regular Season
0029701095,149,1005,Walt Williams,1610612757,Portland Trail Blazers,2,8,29,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,70,0,19980407,DAL,POR,Regular Season
0029701095,158,1005,Walt Williams,1610612757,Portland Trail Blazers,2,7,55,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,8,220,0,19980407,DAL,POR,Regular Season
0029701095,369,1005,Walt Williams,1610612757,Portland Trail Blazers,4,10,8,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,10,1,19980407,DAL,POR,Regular Season
0029701095,380,1005,Walt Williams,1610612757,Portland Trail Blazers,4,9,2,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,190,0,19980407,DAL,POR,Regular Season
0029701095,383,1005,Walt Williams,1610612757,Portland Trail Blazers,4,8,47,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,226,96,1,19980407,DAL,POR,Regular Season
0029701095,390,1005,Walt Williams,1610612757,Portland Trail Blazers,4,7,41,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,3,0,19980407,DAL,POR,Regular Season
0029701095,459,1005,Walt Williams,1610612757,Portland Trail Blazers,4,1,23,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-166,100,0,19980407,DAL,POR,Regular Season
0029701112,87,1005,Walt Williams,1610612757,Portland Trail Blazers,1,2,15,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,201,173,0,19980409,LAC,POR,Regular Season
0029701112,90,1005,Walt Williams,1610612757,Portland Trail Blazers,1,1,45,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,121,169,0,19980409,LAC,POR,Regular Season
0029701128,181,1005,Walt Williams,1610612757,Portland Trail Blazers,2,4,3,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-203,136,0,19980411,VAN,POR,Regular Season
0029701128,184,1005,Walt Williams,1610612757,Portland Trail Blazers,2,3,41,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,121,149,1,19980411,VAN,POR,Regular Season
0029701128,192,1005,Walt Williams,1610612757,Portland Trail Blazers,2,2,1,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,59,78,0,19980411,VAN,POR,Regular Season
0029701128,204,1005,Walt Williams,1610612757,Portland Trail Blazers,2,0,36,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,81,44,0,19980411,VAN,POR,Regular Season
0029701128,345,1005,Walt Williams,1610612757,Portland Trail Blazers,4,8,27,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,128,104,1,19980411,VAN,POR,Regular Season
0029701128,353,1005,Walt Williams,1610612757,Portland Trail Blazers,4,7,42,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,156,-1,0,19980411,VAN,POR,Regular Season
0029701128,355,1005,Walt Williams,1610612757,Portland Trail Blazers,4,7,32,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,181,38,1,19980411,VAN,POR,Regular Season
0029701128,360,1005,Walt Williams,1610612757,Portland Trail Blazers,4,7,0,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-141,113,0,19980411,VAN,POR,Regular Season
0029701148,135,1005,Walt Williams,1610612757,Portland Trail Blazers,2,8,55,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980414,POR,SAC,Regular Season
0029701148,139,1005,Walt Williams,1610612757,Portland Trail Blazers,2,8,32,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980414,POR,SAC,Regular Season
0029701148,155,1005,Walt Williams,1610612757,Portland Trail Blazers,2,6,57,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,-3,1,19980414,POR,SAC,Regular Season
0029701148,158,1005,Walt Williams,1610612757,Portland Trail Blazers,2,6,21,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-91,141,1,19980414,POR,SAC,Regular Season
0029701148,160,1005,Walt Williams,1610612757,Portland Trail Blazers,2,5,38,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,145,143,0,19980414,POR,SAC,Regular Season
0029701148,164,1005,Walt Williams,1610612757,Portland Trail Blazers,2,5,19,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,209,-3,1,19980414,POR,SAC,Regular Season
0029701148,174,1005,Walt Williams,1610612757,Portland Trail Blazers,2,4,20,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980414,POR,SAC,Regular Season
0029701148,176,1005,Walt Williams,1610612757,Portland Trail Blazers,2,3,38,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-162,96,1,19980414,POR,SAC,Regular Season
0029701148,194,1005,Walt Williams,1610612757,Portland Trail Blazers,2,2,5,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,169,141,0,19980414,POR,SAC,Regular Season
0029701148,203,1005,Walt Williams,1610612757,Portland Trail Blazers,2,0,58,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-224,68,1,19980414,POR,SAC,Regular Season
0029701148,208,1005,Walt Williams,1610612757,Portland Trail Blazers,2,0,0,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,-10,1,19980414,POR,SAC,Regular Season
0029701148,322,1005,Walt Williams,1610612757,Portland Trail Blazers,4,11,33,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,173,0,19980414,POR,SAC,Regular Season
0029701148,338,1005,Walt Williams,1610612757,Portland Trail Blazers,4,9,57,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,199,57,0,19980414,POR,SAC,Regular Season
0029701148,344,1005,Walt Williams,1610612757,Portland Trail Blazers,4,9,14,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,177,98,0,19980414,POR,SAC,Regular Season
0029701148,377,1005,Walt Williams,1610612757,Portland Trail Blazers,4,6,13,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-96,224,0,19980414,POR,SAC,Regular Season
0029701148,396,1005,Walt Williams,1610612757,Portland Trail Blazers,4,4,34,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,186,74,0,19980414,POR,SAC,Regular Season
0029701148,414,1005,Walt Williams,1610612757,Portland Trail Blazers,4,2,53,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-132,207,0,19980414,POR,SAC,Regular Season
0029701148,419,1005,Walt Williams,1610612757,Portland Trail Blazers,4,2,20,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,113,190,0,19980414,POR,SAC,Regular Season
0029701161,120,1005,Walt Williams,1610612757,Portland Trail Blazers,2,9,54,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-212,87,0,19980416,POR,LAC,Regular Season
0029701161,135,1005,Walt Williams,1610612757,Portland Trail Blazers,2,8,24,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980416,POR,LAC,Regular Season
0029701161,251,1005,Walt Williams,1610612757,Portland Trail Blazers,3,7,15,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-197,51,0,19980416,POR,LAC,Regular Season
0029701161,280,1005,Walt Williams,1610612757,Portland Trail Blazers,3,4,4,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-192,76,0,19980416,POR,LAC,Regular Season
0029701161,295,1005,Walt Williams,1610612757,Portland Trail Blazers,3,2,19,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980416,POR,LAC,Regular Season
0029701161,339,1005,Walt Williams,1610612757,Portland Trail Blazers,4,9,48,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,209,33,0,19980416,POR,LAC,Regular Season
0029701171,86,1005,Walt Williams,1610612757,Portland Trail Blazers,2,11,10,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,48,0,19980417,DEN,POR,Regular Season
0029701171,114,1005,Walt Williams,1610612757,Portland Trail Blazers,2,8,48,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-175,74,1,19980417,DEN,POR,Regular Season
0029701171,307,1005,Walt Williams,1610612757,Portland Trail Blazers,4,11,42,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,145,10,0,19980417,DEN,POR,Regular Season
0029701171,321,1005,Walt Williams,1610612757,Portland Trail Blazers,4,10,42,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-85,179,0,19980417,DEN,POR,Regular Season
0029701171,324,1005,Walt Williams,1610612757,Portland Trail Blazers,4,10,9,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,33,0,19980417,DEN,POR,Regular Season
0029701189,118,1005,Walt Williams,1610612757,Portland Trail Blazers,2,10,21,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,106,194,0,19980419,POR,SEA,Regular Season
0029701189,142,1005,Walt Williams,1610612757,Portland Trail Blazers,2,7,54,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,59,235,0,19980419,POR,SEA,Regular Season
0029701189,152,1005,Walt Williams,1610612757,Portland Trail Blazers,2,7,12,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-199,102,0,19980419,POR,SEA,Regular Season
0029701189,154,1005,Walt Williams,1610612757,Portland Trail Blazers,2,7,7,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-229,74,0,19980419,POR,SEA,Regular Season
0029700146,457,1006,Herb Williams,1610612752,New York Knicks,4,1,0,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,134,55,1,19971120,ATL,NYK,Regular Season
0029700253,497,1006,Herb Williams,1610612752,New York Knicks,4,0,48,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-132,96,0,19971206,NYK,CHH,Regular Season
0029700426,396,1006,Herb Williams,1610612752,New York Knicks,4,8,56,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,156,8,0,19980102,NJN,NYK,Regular Season
0029700644,49,1006,Herb Williams,1610612752,New York Knicks,1,8,12,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,147,-25,0,19980201,NYK,MIA,Regular Season
0029700661,107,1006,Herb Williams,1610612752,New York Knicks,2,10,24,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,78,-8,0,19980203,MIL,NYK,Regular Season
0029700670,320,1006,Herb Williams,1610612752,New York Knicks,3,2,2,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-124,5,1,19980204,MIN,NYK,Regular Season
0029700670,359,1006,Herb Williams,1610612752,New York Knicks,4,9,52,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,3,0,19980204,MIN,NYK,Regular Season
0029700682,357,1006,Herb Williams,1610612752,New York Knicks,4,10,40,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,8,48,1,19980210,NYK,CHH,Regular Season
0029700682,368,1006,Herb Williams,1610612752,New York Knicks,4,9,21,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,126,-3,0,19980210,NYK,CHH,Regular Season
0029700682,393,1006,Herb Williams,1610612752,New York Knicks,4,5,43,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-132,8,0,19980210,NYK,CHH,Regular Season
0029700724,128,1006,Herb Williams,1610612752,New York Knicks,2,11,42,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,48,166,1,19980215,NYK,CLE,Regular Season
0029700724,164,1006,Herb Williams,1610612752,New York Knicks,2,8,3,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-188,-2,1,19980215,NYK,CLE,Regular Season
0029700724,168,1006,Herb Williams,1610612752,New York Knicks,2,7,16,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,78,0,0,19980215,NYK,CLE,Regular Season
0029700724,409,1006,Herb Williams,1610612752,New York Knicks,4,8,29,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,29,145,0,19980215,NYK,CLE,Regular Season
0029700741,119,1006,Herb Williams,1610612752,New York Knicks,2,11,9,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,169,72,0,19980217,DEN,NYK,Regular Season
0029700747,359,1006,Herb Williams,1610612752,New York Knicks,4,11,4,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-38,141,0,19980218,UTA,NYK,Regular Season
0029700747,434,1006,Herb Williams,1610612752,New York Knicks,4,4,9,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,93,96,1,19980218,UTA,NYK,Regular Season
0029700747,449,1006,Herb Williams,1610612752,New York Knicks,4,2,41,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980218,UTA,NYK,Regular Season
0029700823,108,1006,Herb Williams,1610612752,New York Knicks,1,1,0,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980301,NYK,LAL,Regular Season
0029700823,127,1006,Herb Williams,1610612752,New York Knicks,2,11,20,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-139,-21,0,19980301,NYK,LAL,Regular Season
0029700823,140,1006,Herb Williams,1610612752,New York Knicks,2,10,0,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,-1,0,19980301,NYK,LAL,Regular Season
0029700823,170,1006,Herb Williams,1610612752,New York Knicks,2,6,50,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,83,134,1,19980301,NYK,LAL,Regular Season
0029700913,377,1006,Herb Williams,1610612752,New York Knicks,4,6,30,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-154,1,0,19980314,CLE,NYK,Regular Season
0029700950,137,1006,Herb Williams,1610612752,New York Knicks,2,6,7,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980319,NYK,POR,Regular Season
0029700950,145,1006,Herb Williams,1610612752,New York Knicks,2,5,13,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-117,-12,0,19980319,NYK,POR,Regular Season
0029700950,150,1006,Herb Williams,1610612752,New York Knicks,2,4,45,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980319,NYK,POR,Regular Season
0029700950,271,1006,Herb Williams,1610612752,New York Knicks,3,1,44,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,23,1,19980319,NYK,POR,Regular Season
0029700950,273,1006,Herb Williams,1610612752,New York Knicks,3,1,4,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,145,-16,0,19980319,NYK,POR,Regular Season
